,Domain name,Company name,Twitter,Facebook,Domain_valid,Twitter_valid,Facebook_valid,response_time,error_type
1270,bnisupplements.ca,bni suppléments,unknown,bnisupplements,TRUE,TRUE,TRUE,1.282023,
1271,mariasoler.cat,maria soler,unknown,unknown,TRUE,TRUE,TRUE,3.799918,
1272,grandvinhelsinki.fi,grand vin helsinki,unknown,grandvinhelsinki,TRUE,TRUE,TRUE,1.845499,
1273,nauera.com,naùera,unknown,bierenauera,TRUE,TRUE,TRUE,1.933357,
1274,furt.fr,furt,unknown,vinsfurt,TRUE,TRUE,TRUE,1.038299,
1275,cavedebonvillars.ch,la cave des viticulteurs de bonvillars,unknown,unknown,TRUE,TRUE,TRUE,0.85472,
1276,supersec.com,supersec,supersecus,supersec-275655879132297,TRUE,TRUE,FALSE,2.32069,
1277,covigneron.com,covigneron,covigneron,covigneron,TRUE,TRUE,TRUE,2.2286,
1278,les-alpages.fr,les alpages,lesalpages,fromagerie.lesalpages,TRUE,TRUE,TRUE,0.853062,
1279,joyana.fr,jo yana,jo_yana,jo.yana.officiel,TRUE,TRUE,TRUE,-1,403
1280,doncamilo.net,cabaret don camilo,doncamiloparis,doncamiloofficiel,TRUE,TRUE,TRUE,1.833738,
1281,trouvetonvigneron.com,trouve ton vigneron,trvtonvigneron,trouvetonvigneron,TRUE,TRUE,TRUE,-1,404
1282,zoo-tregomeur.com,zoo parc de tregomeur,unknown,unknown,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
1283,vivrehealthy.com,vivrehealthy,unknown,unknown,TRUE,TRUE,TRUE,1.128225,
1284,architectes-paris.info,architectes-paris,archisparis,unknown,TRUE,TRUE,TRUE,1.244195,
1285,oeno.ca,sélections oeno,selectionsoeno,selectionsoeno,TRUE,TRUE,TRUE,2.113559,
1286,vintageliquor.com,vintage liquor,vintageliquors,vintageliquormiami,TRUE,TRUE,TRUE,2.287912,
1287,lacroissanterie.fr,la croissanterie,unknown,unknown,TRUE,TRUE,TRUE,1.516842,
1288,ecp-fr.com,ecp,unknown,unknown,TRUE,TRUE,TRUE,3.225849,
1289,yummix.fr,yummix,lyseyummix,yummix,TRUE,TRUE,TRUE,1.001587,
1290,troisfoisvin.com,trois fois vin,troisfoisvin,troisfoisvin,TRUE,TRUE,TRUE,0.890249,
1291,rhumattitude.com,rhum attitude,unknown,unknown,TRUE,TRUE,TRUE,0.923785,
1292,camping-anglas.com,camping du domaine d'anglas,unknown,unknown,TRUE,TRUE,TRUE,Non-functional TooManyRedirects,
1293,saladandco.fr,salad&co,salad_and_co,saladandcorestaurant,TRUE,TRUE,TRUE,1.014228,
1294,pickles-restaurant.com,pickles restaurant,picklesnantes,picklesnantes,TRUE,TRUE,TRUE,-1,403
1295,specialthailande.com,specialthailande,unknown,specialthailande,TRUE,TRUE,TRUE,1.122156,
1296,amasauce.com,amasauce,unknown,amasauce,TRUE,TRUE,TRUE,1.209894,
1297,flamingo.ca,flamingo,unknown,flamingo.ca,TRUE,TRUE,TRUE,4.92612,
1298,bapbap.paris,bapbap,bapbapbiere,bapbapbiere,TRUE,TRUE,TRUE,0.460327,
1299,didierbabarit-photographe.com,» accompagné de l'année de la photographie,didierbabarit,didierbabaritphotographe,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
1300,medialot.fr,medialot,medialot46,medialot46,TRUE,TRUE,TRUE,1.866789,
1301,livestationdiy.com,livestation diy,livestationdiy,livestationdiy,TRUE,TRUE,TRUE,-1,403
1302,leperchoir.tv,le perchoir,leperchoirparis,leperchoir.mk2,TRUE,TRUE,TRUE,1.061028,
1303,champagne-veuve-fourny.com,champagne veuve fourny,unknown,unknown,TRUE,TRUE,TRUE,4.064348,
1304,lapetitefrance.fr,la petite france,unknown,la-petite-france-traiteur-1985357078354036,TRUE,TRUE,FALSE,1.737272,
1305,lacetbleu.be,le lacet bleu,lacetbleu,lacetbleu,TRUE,TRUE,TRUE,2.529968,
1306,cotton-hairy-club.fr,le club des cotonettes,unknown,leclubdescotonettes,TRUE,TRUE,TRUE,0.83624,
1307,tookies.fr,tookies,unknown,unknown,TRUE,TRUE,TRUE,4.390509,
1308,loicraison.fr,loïc raison,unknown,cidreloicraison,TRUE,TRUE,TRUE,1.087475,
1309,ilristorante.fr,il ristorante,unknown,ilristorante,TRUE,TRUE,TRUE,3.059071,
1310,blackmountain.fr,black mountain,unknown,blackmountaincompagnie,TRUE,TRUE,TRUE,1.626128,
1311,reimagine-food.com,reimagine food,reimaginefood,reimaginefood,TRUE,TRUE,TRUE,Non-functional (Connection Error),
1312,parisianavores.paris,parisianavores,parisianavores,parisianavores,TRUE,TRUE,TRUE,1.384962,
1313,lesamisdesmessina.com,les amis des messina,unknown,lesamisdesmessina,TRUE,TRUE,TRUE,0.926718,
1314,urbexsession.com,urbex session,unknown,unknown,TRUE,TRUE,TRUE,-1,403
1315,larvi.com,rvi - wine & spirits magazine,unknown,unknown,TRUE,TRUE,TRUE,0.592648,
1316,champalameule.com,fromagerie du champ à la meule,unknown,champalameule,TRUE,TRUE,TRUE,1.068047,
1317,chateausaintemarguerite.com,château sainte marguerite,unknown,unknown,TRUE,TRUE,TRUE,1.371254,
1318,gerardmer.fr,gérardmer vacances,unknown,unknown,TRUE,TRUE,TRUE,2.407192,
1319,chezlaurene.ch,chez laurène,unknown,chezlaurene,TRUE,TRUE,TRUE,0.973776,
1320,graffici.ca,graffici,graffici,graffici.ca,TRUE,TRUE,TRUE,1.045408,
1321,restaurant-chartron.com,restaurant chartron,unknown,unknown,TRUE,TRUE,TRUE,1.008195,
1322,institutmichelguerard.com,institut michel guérard,unknown,unknown,TRUE,TRUE,TRUE,2.101747,
1323,la-neyrette.com,la neyrette,unknown,laneyrette,TRUE,TRUE,TRUE,2.784025,
1324,vindirekt.fi,vindirekt finland oy,unknown,vindirektfinland,TRUE,TRUE,TRUE,2.034008,
1325,olmensezoo.be,olmense zoo,olmensezoo,olmensezoo,TRUE,TRUE,TRUE,3.160091,
1326,champagne-gimonnet.com,champagne gimonnet,unknown,unknown,TRUE,TRUE,TRUE,1.600239,
1327,aubergevalcarroll.com,auberge val carroll,unknown,laubergevalcarroll,TRUE,TRUE,TRUE,0.434359,
1328,lagarecully.ch,la gare cully,unknown,unknown,TRUE,TRUE,TRUE,1.913221,
1329,hotel-clecy.com,,unknown,unknown,TRUE,TRUE,TRUE,1.245865,
1330,belvedere-la-chambotte.com,,unknown,unknown,TRUE,TRUE,TRUE,2.874993,
1331,winestar.fr,winestar,winestar_fr,winestarusa,TRUE,TRUE,TRUE,2.609901,
1332,cubanacafe.com,cubana café,cubanacafestaff,cubanacafeparis,TRUE,TRUE,TRUE,1.663207,
1333,vignoblesrobin.com,vignobles robin 2021,unknown,lesvignoblesrobin,TRUE,TRUE,TRUE,1.549295,
1334,saint-gery.com,maison duler,unknown,domainedesaintgery,TRUE,TRUE,TRUE,5.537882,
1335,auberge-medievale.fr,auberge medievale,unknown,unknown,TRUE,TRUE,TRUE,3.503861,
1336,restaurant-alouette.com,restaurant alouette,unknown,unknown,TRUE,TRUE,TRUE,2.195992,
1337,lacabossedor.com,chocolaterie la cabosse d'or,unknown,lacabossedor,TRUE,TRUE,TRUE,1.824912,
1338,ambassadecabinetconseil.com,ambassade cabinet conseil,unknown,ambassadecabinetconseil,TRUE,TRUE,TRUE,4.240665,
1339,marketdelmar.com,market restaurant + bar,unknown,marketdelmar,TRUE,TRUE,TRUE,Non-functional (Connection Error),
1340,lechateaudebeaulieu.fr,le chateau de beaulieu,unknown,unknown,TRUE,TRUE,TRUE,1.319725,
1341,soldatan2.com,au soldat de l’an ii,soldatan2,unknown,TRUE,TRUE,TRUE,0.56238,
1342,quinoadanjou.fr,quinoa d'anjou,quinoadanjou,quinoadanjou,TRUE,TRUE,TRUE,0.692557,
1343,chateau-la-borie.fr,château la borie l'alcool est dangereux pour la santé,unknown,chateaulaborie,TRUE,TRUE,TRUE,3.424317,
1344,chateau-roquefort.com,chateau roquefort,unknown,chateauroquefort,TRUE,TRUE,TRUE,1.476302,
1345,pibarnon.com,pibarnon,unknown,unknown,TRUE,TRUE,TRUE,-1,403
1346,chiroulet.com,domaine chiroulet,unknown,domainechiroulet,TRUE,TRUE,TRUE,1.74739,
1347,millmortar.com,mill & mortar,millmortar,millmortar,TRUE,TRUE,TRUE,0.216754,
1348,gilliard.ch,maison gilliard,gilliard_vins,maison.gilliard,TRUE,TRUE,TRUE,0.495469,
1349,domaine-citadelle.com,domaine de la citadelle,unknown,unknown,TRUE,TRUE,TRUE,-1,403
1350,francis-sigrist.biz,francis sigrist,frsigrist,francissigristconsulting,TRUE,TRUE,TRUE,1.953814,
1351,pinkparadise.fr,pink paradise,thepinkparadise,pinkparadiseparisofficial,TRUE,TRUE,TRUE,0.494251,
1352,chateaudelastours.com,château de lastours,unknown,unknown,TRUE,TRUE,TRUE,2.649641,
1353,hesbayebrabanconne.be,,unknown,unknown,TRUE,TRUE,TRUE,1.674819,
1354,belleneige.com,belle neige,unknown,skibelleneige,TRUE,TRUE,TRUE,2.173745,
1355,chateau-de-france.com,chateau de france,unknown,unknown,TRUE,TRUE,TRUE,-1,403
1356,2pierrots.com,2 pierrots,2pierrots,2pierrots,TRUE,TRUE,TRUE,-1,403
1357,laclefdor.ch,auberge de la clef d'or,unknown,aubergelaclefdor,TRUE,TRUE,TRUE,1.845322,
1358,letournesol.net,droit d'auteur,letournesol07,restaurantletournesol,TRUE,TRUE,TRUE,3.25174,
1359,lespetitsplatsdecelestin.com,les petits plats de célestin,unknown,lespetitsplatsdecelestin,TRUE,TRUE,TRUE,-1,403
1360,lodika.ca,l'odika bistro - traiteur - épicier,unknown,lodika.traiteur.epicier,TRUE,TRUE,TRUE,2.037398,
1361,castillon-cotesdebordeaux.com,castillon côtes de bordeaux,unknown,castillon.cotesdebordeaux,TRUE,TRUE,TRUE,0.548685,
1362,danival.fr,danival,unknown,danivalfr,TRUE,TRUE,TRUE,1.141638,
1363,provence-campings.com,provence campings,unknown,unknown,TRUE,TRUE,TRUE,1.681779,
1364,bouger-en-mayenne.com,bouger en mayenne,unknown,unknown,TRUE,TRUE,TRUE,1.122501,
1365,fruitsdemeretpoissons.com,poissonnerie les escoumins,unknown,unknown,TRUE,TRUE,TRUE,Non-functional (Connection Error),
1366,salaisons-anniviers.ch,salaisons anniviers,unknown,salaisonsanniviers,TRUE,TRUE,TRUE,Non-functional (Connection Error),
1367,schnockeloch.fr,restaurant le schnockeloch,unknown,unknown,TRUE,TRUE,TRUE,1.88987,
1368,aucolombier.com,au colombier,unknown,aucolombier,TRUE,TRUE,TRUE,0.611721,
1369,painters-restaurant.com,painters' restaurant,unknown,unknown,TRUE,TRUE,TRUE,Non-functional (Connection Error),
1370,page24.fr,page 24,unknown,bierepage24,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
1371,diners-spectacles.com,l’âne qui rit,unknown,unknown,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
1372,franck-putelat.com,franck putelat,unknown,leparcfranckputelat,TRUE,TRUE,TRUE,3.403471,
1373,chateauducros.com,château du cros,unknown,lechateauducros,TRUE,TRUE,TRUE,0.905931,
1374,latasca.fr,la tasca,unknown,restaurantlatasca,TRUE,TRUE,TRUE,2.947181,
1375,chateau-fontdubroc.com,château font du broc,unknown,chateaufontdubroc,TRUE,TRUE,TRUE,0.20988,
1376,le-panoramique.fr,le panoramique,lepanoramique50,lepanoramiquelapernelle,TRUE,TRUE,TRUE,5.120473,
1377,restaurant-eauvive.it,restaurant l'eau vive,unknown,unknown,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
1378,cafe-suisse.ch,le cafe suisse,lecafesuisse,unknown,TRUE,TRUE,TRUE,1.309167,
1379,complexesantalucia.com,complexe santa lucia,unknown,complexesantaluciacameroun,TRUE,TRUE,TRUE,0.178715,
1380,fregis.com,chv fregis,chv_fregis,chv.fregis,TRUE,TRUE,TRUE,0.507929,
1381,bordeaux-gabriel.fr,le gabriel,legabrielbdx,le-gabriel-166248603399206,TRUE,TRUE,FALSE,0.513732,
1382,triennes.com,triennes,unknown,domaine-de-triennes-627053500969367,TRUE,TRUE,FALSE,3.720559,
1383,domaine-adam.com,vins d'alsace,unknown,unknown,TRUE,TRUE,TRUE,0.446721,
1384,domainedelacroix.com,domaine de la croix,domainecroix,domainedelacroixprovence,TRUE,TRUE,TRUE,0.647974,
1385,cavedeclochemerle.fr,cave de clochemerle,unknown,unknown,TRUE,TRUE,TRUE,0.654851,
1386,lem.lu,lycée ermesinde,unknown,lemonair.lu,TRUE,TRUE,TRUE,3.070878,
1387,couronne.com,la couronne,unknown,unknown,TRUE,TRUE,TRUE,3.294641,
1388,terredepastel.com,terre de pastel,terredepastel,terredepastel,TRUE,TRUE,TRUE,0.046991,
1389,7peaksbrasserie.ch,7peaks brasserie,unknown,unknown,TRUE,TRUE,TRUE,-1,403
1390,lanebuleuse.ch,la nébuleuse,unknown,lanebuleuseco,TRUE,TRUE,TRUE,1.051731,
1391,gueuleton.fr,gueuleton,gueuleton,gueuleton,TRUE,TRUE,TRUE,0.672668,
1392,sccpq.ca,sccpq,sccpq,sccpq,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
1393,vinicole-bex.ch,droits réservés,unknown,unknown,TRUE,TRUE,TRUE,1.57506,
1394,solemio.com.hk,sole mio,solemiohk,solemiohk,TRUE,TRUE,TRUE,1.055324,
1395,carbonnieux.com,château carbonnieux,carbonnieux,chateau-carbonnieux-212743865452208,TRUE,TRUE,FALSE,1.203423,
1396,frasiak.com,frasia,unknown,unknown,TRUE,TRUE,TRUE,1.241441,
1397,croclavie.org,croc' la vie,unknown,christina.croclavie,TRUE,TRUE,TRUE,4.315573,
1398,sommelier-vins.com,le blog du sommelier,unknown,unknown,TRUE,TRUE,TRUE,0.886227,
1399,kaffeeberlin.com,kaffee berlin,unknown,kaffeeberlin,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
1400,thecakelounge.com,the cake lounge,the_cakelounge,thecakeloungenj,TRUE,TRUE,TRUE,-1,404
1401,mapopotte.fr,mapopotte,girlypopotte,unknown,TRUE,TRUE,TRUE,-1,403
1402,ciarus.com,ciarus strasbourg,ciarushostel,unknown,TRUE,TRUE,TRUE,1.996994,
1403,terresdesainthilaire.com,les terres de saint hilaire,unknown,lesterresdesainthilaire,TRUE,TRUE,TRUE,0.594699,
1404,lacuisinecestsimple.com,la cuisine c'est simple,unknown,lacuisinecestsimple,TRUE,TRUE,TRUE,2.555295,
1405,allezhopeileen.com,allez hop eileen,allezhopeileen,allezhopeileen,TRUE,TRUE,TRUE,1.623927,
1406,cipriano-bar.ch,cipriano,unknown,ciprianobar,TRUE,TRUE,TRUE,1.539378,
1407,bel-gaufre.com,bel-gaufre,unknown,belgaufre,TRUE,TRUE,TRUE,-1,403
1408,travellovers.fr,travel lovers,travel__lovers,travelloversnewyork,TRUE,TRUE,TRUE,-1,406
1409,cocottes.lu,cocottes,unknown,cocottes.lu,TRUE,TRUE,TRUE,0.815392,
1410,lagabiere.com,lagabière,unknown,lagabiere,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
1411,lacolombe.ch,domaine la colombe,unknown,domainelacolombe,TRUE,TRUE,TRUE,2.645073,
1412,ribhouse.dk,rib house,unknown,unknown,TRUE,TRUE,TRUE,0.162243,
1413,domainedeladourbie.fr,domaine de la dourbie,unknown,unknown,TRUE,TRUE,TRUE,1.247136,
1414,restaurantlaguerite.com,restaurant la guerite,unknown,unknown,TRUE,TRUE,TRUE,0.737321,
1415,adefussigny.com,de fussigny,unknown,adefussigny,TRUE,TRUE,TRUE,1.502669,
1416,tertiniwines.com.au,tertini wines,tertiniwines,unknown,TRUE,TRUE,TRUE,1.86105,
1417,bellalucenj.com,bella luce restaurant and bar,bellalucenj,unknown,TRUE,TRUE,TRUE,1.002135,
1418,restaurants-altitude.com,,unknown,unknown,TRUE,TRUE,TRUE,Non-functional (Connection Error),
1419,cafes-querry.com,cafés querry,unknown,cafesquerry,TRUE,TRUE,TRUE,0.446165,
1420,heipoa.fr,soleil i hei poa,unknown,heipoa,TRUE,TRUE,TRUE,4.130996,
1421,maisonduplanteur.com,maison duplanteur manufacture chocolatier grasse,unknown,maisonduplanteur,TRUE,TRUE,TRUE,4.293219,
1422,chala-moda.com,chala moda,chalamoda,chalamoda,TRUE,TRUE,TRUE,1.825755,
1423,hotel-villaborghese.com,hôtel villa borghese,unknown,hotelvillaborghese,TRUE,TRUE,TRUE,2.064565,
1424,domainebergeville.ca,domaine bergeville,unknown,domainebergeville,TRUE,TRUE,TRUE,1.938027,
1425,ericmadelaine.com,eric madelaine,ericmadelaine,unknown,TRUE,TRUE,TRUE,1.904647,
1426,hotel-radio.fr,hôtel radio,unknown,unknown,TRUE,TRUE,TRUE,2.816264,
1427,bar-events.com,bar events,unknown,bareventsparis,TRUE,TRUE,TRUE,Non-functional TooManyRedirects,
1428,chateauconstellation.ch,château constellation sa,unknown,chateauconstellation.ch,TRUE,TRUE,TRUE,0.239454,
1429,chouxdebruxelles.be,choux de bruxelles,unknown,unknown,TRUE,TRUE,TRUE,0.192619,
1430,camping-martinet.fr,,unknown,unknown,TRUE,TRUE,TRUE,1.812599,
1431,inside-expat.com,inside expat,evainsideexpat,insideexpat,TRUE,TRUE,TRUE,Non-functional (Connection Error),
1432,lifeandstyle.fr,life and style,lifeandstyle_fr,lifeandstylefr,TRUE,TRUE,TRUE,0.200815,
1433,chateau-arche.fr,chateau d'arche,unknown,unknown,TRUE,TRUE,TRUE,0.240901,
1434,brasseriedeletre.paris,agrémentée esu,brasserieetre,brasseriedeletre,TRUE,TRUE,TRUE,0.371035,
1435,captainemousse.ch,cap'taine mousse,unknown,captainemousse,TRUE,TRUE,TRUE,0.27717,
1436,robot-sushi.com,robot sushi,unknown,unknown,TRUE,TRUE,TRUE,3.637626,
1437,guilleminot-traiteur.com,guilleminot,unknown,unknown,TRUE,TRUE,TRUE,3.455157,
1438,lebarouf-cholet.com,le bar'ouf cholet,unknown,unknown,TRUE,TRUE,TRUE,3.66938,
1439,janette.lu,janette,unknown,janettemagazine,TRUE,TRUE,TRUE,3.459261,
1440,brasserie-luberon.com,brasserie artisanale du luberon,unknown,unknown,TRUE,TRUE,TRUE,0.351588,
1441,vicheres.ch,télés-vichères-liddes,unknown,unknown,TRUE,TRUE,TRUE,2.317683,
1442,croixbleue.be,the blue cross of belgium,unknown,unknown,TRUE,TRUE,TRUE,0.742353,
1443,vinsaufeminin.com,vins au féminin,vinsaufeminin,unknown,TRUE,TRUE,TRUE,5.159104,
1444,activmag.fr,activmag,unknown,activmag,TRUE,TRUE,TRUE,-1,503
1445,chefs-alsace.fr,chefs d'alsace,chefsdalsace,chefsalsace,TRUE,TRUE,TRUE,1.032782,
1446,icisete.fr,ici7.fr - tous droits réservés,unknown,unknown,TRUE,TRUE,TRUE,0.996046,
1447,oubienencore.ch,ou bien encore,unknown,oubienencore,TRUE,TRUE,TRUE,-1,403
1448,nouslespapas.fr,nouslespapas,bynouslespapas,nouslespapasfr-416618665382157,TRUE,TRUE,FALSE,0.607817,
1449,dose-jus-fooding.fr,,unknown,unknown,TRUE,TRUE,TRUE,0.137894,
1450,mr-matin.fr,mr matin,unknown,unknown,TRUE,TRUE,TRUE,Non-functional (SSL Error),
1451,lesfreresdutruy.ch,les frères dutruy,lesfreresdutruy,lesfreresdutruy,TRUE,TRUE,TRUE,3.678578,
1452,chantegrive.ch,alain rolaz & fils,unknown,domainedechantegrive,TRUE,TRUE,TRUE,0.114824,
1453,casinohauteville.com,casino hauteville,unknown,casinohauteville,TRUE,TRUE,TRUE,2.158139,
1454,comealamaison.lu,come a la maison,unknown,comealamaisonitalianbeautyfood,TRUE,TRUE,TRUE,1.487166,
1455,vignerons-pierres-dorees.fr,vignerons des pierres dorées,unknown,unknown,TRUE,TRUE,TRUE,0.667089,
1456,crummb.com,crummb,unknown,crummbcakes,TRUE,TRUE,TRUE,0.561746,
1457,caveemery.ch,cave emery sa,unknown,caveemerysa,TRUE,TRUE,TRUE,2.326896,
1458,lesvignerons.paris,les vignerons parisiens,unknown,lesvigneronsparisiens,TRUE,TRUE,TRUE,0.261391,
1459,balisiers.ch,domaine des balisiers,unknown,domainedesbalisiers,TRUE,TRUE,TRUE,0.399362,
1460,yoshisushi.az,yoshi sushi,unknown,yoshisushi.az,TRUE,TRUE,TRUE,1.811691,
1461,chateaudecerons.fr,chateau de cerons,unknown,unknown,TRUE,TRUE,TRUE,1.938435,
1462,acheter-base-de-donnee-email.com,acheter base de donnée emails vip célébrités,base_de_donnee,acheter.base.de.donnee.email,TRUE,TRUE,TRUE,1.550466,
1463,veganfreestyle.com,vegan freestyle,veganfreestyle,veganfreestyle13,TRUE,TRUE,TRUE,2.547311,
1464,chocolats-bouvier.fr,chocolats bouvier,unknown,unknown,TRUE,TRUE,TRUE,-1,403
1465,cogolin.fr,cogolin,unknown,villedecogolin,TRUE,TRUE,TRUE,0.153992,
1466,darroze-armagnacs.com,darroze armagnacs,unknown,unknown,TRUE,TRUE,TRUE,1.10366,
1467,casino-barbazan.fr,casino de barbazan,unknown,unknown,TRUE,TRUE,TRUE,0.328167,
1468,vinyajanine.com,vinya janine,unknown,unknown,TRUE,TRUE,TRUE,-1,410
1469,brasil.fr,brasil,brasilfrparis,brasilenfrance,TRUE,TRUE,TRUE,0.158973,
1470,boutique-terroir.com,,unknown,unknown,TRUE,TRUE,TRUE,0.130048,
1471,coach-seduction.com,patrick harris coach en séduction haut de gamme,unknown,unknown,TRUE,TRUE,TRUE,0.659657,
1472,champagnepaulhazard.com,champagne paul hazard,unknown,champagne-paul-hazard-108056505336483,TRUE,TRUE,FALSE,Non-functional (Timeout Error),
1473,gast.fr,maison gast,gastlyon,maisongast,TRUE,TRUE,TRUE,1.239527,
1474,escargotmontorgueil.com,l'escargot montorgueuil,unknown,lescargot-montorgueil-737655876312934,TRUE,TRUE,FALSE,1.324197,
1475,assiettechampenoise.com,l'assiette champenoise par arnaud lallement à tinqueux,unknown,unknown,TRUE,TRUE,TRUE,-1,403
1476,le-paprika.com,le paprika,unknown,lepaprikarestaurant,TRUE,TRUE,TRUE,0.165318,
1477,isostar.lv,isostar,isostarlv,isostarlv,TRUE,TRUE,TRUE,0.256121,
1478,chateau-dauphine.com,château de la dauphine,unknown,unknown,TRUE,TRUE,TRUE,Non-functional (SSL Error),
1479,distillerie-salamandre.com,distillerie la salamandre,unknown,unknown,TRUE,TRUE,TRUE,1.103911,
1480,larmandier.fr,larmandier,unknown,champagne.larmandier,TRUE,TRUE,TRUE,0.962007,
1481,boucherieschnegg.ch,boucherie schnegg,unknown,boucherieschnegg,TRUE,TRUE,TRUE,-1,403
1482,chateaueugenie.com,château eugénie,chateaueugenie,chateaueugenie,TRUE,TRUE,TRUE,0.573198,
1483,efgh.eu,efgh,unknown,atelierefgh,TRUE,TRUE,TRUE,0.874828,
1484,lecoucou.ch,le coucou,unknown,unknown,TRUE,TRUE,TRUE,0.155151,
1485,boeufsurletoit.com,boeuf sur le toit,unknown,unknown,TRUE,TRUE,TRUE,1.039591,
1486,laperouse.com,lapérouse paris,unknown,cafelaperouse,TRUE,TRUE,TRUE,0.238642,
1487,cafetiton.com,café titon,cafetiton,cafetiton,TRUE,TRUE,TRUE,0.804177,
1488,hoteljulesverne.com,le jules verne,unknown,boutiquelejulesverne,TRUE,TRUE,TRUE,0.535328,
1489,lesranchisses.fr,domaine les ranchisses,unknown,domainelesranchisses,TRUE,TRUE,TRUE,0.491093,
1490,chateaudepierreclos.com,château de pierreclos,unknown,chateaudepierreclos,TRUE,TRUE,TRUE,1.431235,
1491,biowijnclub.nl,biowijnclub,biowijnclub,unknown,TRUE,TRUE,TRUE,0.315757,
1492,domainest-jacques.com,domaine st-jacques,unknown,domainestjacques,TRUE,TRUE,TRUE,2.71788,
1493,domaineduchatelard.com,domaine du châtelard,unknown,domaineduchatelard,TRUE,TRUE,TRUE,3.410429,
1494,vignobleriviereduchene.ca,vignoble rivière du chêne,unknown,unknown,TRUE,TRUE,TRUE,3.239518,
1495,cuppatteas.com,cuppa t',cuppatteas,yqrcuppat,TRUE,TRUE,TRUE,1.436071,
1496,skonis.lt,skonis.lt,unknown,gerasskonis1,TRUE,TRUE,TRUE,-1,403
1497,lamedusa.ca,la medusa,unknown,lamedusamontreal,TRUE,TRUE,TRUE,0.192337,
1498,saint-amour-bellevue.fr,saint-amour-bellevue,tourismestamour,saintamourbellevue,TRUE,TRUE,TRUE,Non-functional ChunkedEncodingError,
1499,oliveartichaut.com,olive & artichaut,unknown,oliveartichaut,TRUE,TRUE,TRUE,1.60769,
1500,caves-beroche.ch,la coopérative de la béroche,unknown,unknown,TRUE,TRUE,TRUE,0.158108,
1501,yumi.fr,yumi,yumidrinks,yumidrinks,TRUE,TRUE,TRUE,0.566956,
1502,croisiere-de-camargue.com,conception et réalisation :,unknown,croisieredecamargue,TRUE,TRUE,TRUE,1.766723,
1503,domainedelabegude.fr,domaine de la bégude,unknown,domainedelabegudevindebandol,TRUE,TRUE,TRUE,2.116702,
1504,lorentsens-vin.dk,lorentsens vinforsyning,lorentsensvin,lorentsensvinforsyning,TRUE,TRUE,TRUE,-1,403
1505,leperchoir.fr,perchoir group,unknown,leperchoirpdv,TRUE,TRUE,TRUE,0.148407,
1506,crudessence.com,crudessence,unknown,crudessence,TRUE,TRUE,TRUE,2.006711,
1507,blaxton.com,le blaxton,unknown,blaxtonlb9,TRUE,TRUE,TRUE,0.658565,
1508,mask-paris.com,mask,unknown,lemaskparis,TRUE,TRUE,TRUE,0.766726,
1509,koeben.com,koeben,unknown,koeben33,TRUE,TRUE,TRUE,0.202002,
1510,chez-cocoche.fr,chez cocoche,unknown,chezcocoche,TRUE,TRUE,TRUE,0.397156,
1511,vergerdespapes.com,le verger des papes,unknown,levergerdespapes,TRUE,TRUE,TRUE,4.970525,
